שם הרשות,סמל הרשות,מחוז,מעמד מוניציפאלי,סהכ אוכלוסייה בסוף השנה,"אשכול מדד חברתי כלכלי (משנת 2019, מ-1 עד 10, 1 הנמוך ביותר)",סהכ תקבולים (תקציב רגיל ותקציב בלתי רגיל),סהכ הכנסות בתקציב הרגיל,הכנסות לנפש בתקציב הרגיל (שח),מיסים ומענקים,שירותים מקומיים,סהכ שירותים ממלכתיים,שירותים ממלכתיים - חינוך,שירותים ממלכתיים - רווחה,שירותים ממלכתיים - תרבות,סהכ מפעלים,מפעלים - מפעל המים,תקבולים בלתי רגילים,סהכ הכנסות בתקציב הרגיל.1,סהכ הכנסות עצמיות,הכנסות עצמיות: מארנונה,ארנונה למגורים: סהכ גביות,ארנונה למגורים: סהכ חיובים נטו,ארנונה למגורים: יחס גבייה ב-% לכלל החיובים,ארנונה למגורים: גבייה השנה (קרן + ריבית),ארנונה למגורים: חיוב בשנת החשבון,ארנונה למגורים: יחס גבייה ב-% לחיוב השנה,"ארנונה למגורים: סהכ פטורים, שחרורים והנחות",ארנונה למגורים: גביית פיגורים (קרן + ריבית),ארנונה לא למגורים: גבייה,הכנסות עצמיות: מחינוך,הכנסות עצמיות: מרווחה,יתר הכנסות עצמיות,סהכ הכנסות מהממשלה,הכנסות מהממשלה: ממשרד החינוך,הכנסות מהממשלה: ממשרד הרווחה,הכנסות מהממשלה: מענק כללי,הכנסות מהממשלה: מענקים מיוחדים ומיועדים,הכנסות מהממשלה: מענקים להקטנת גירעון מצטבר,מלוות למחזור ולאיזון,סהכ הכנסות בתקציב בלתי רגיל,השתתפות בעלי נכסים,השתתפות הממשלה,מלוות,הכנסות אחרות,סהכ תשלומים (תקציב רגיל ותקציב בלתי רגיל),סהכ הוצאות בתקציב הרגיל,הוצאה לנפש בתקציב הרגיל (שח),הנהלה וכלליות,שירותים מקומיים.1,סהכ שירותים ממלכתיים.1,שירותים ממלכתיים: חינוך,שירותים ממלכתיים: רווחה,שירותים ממלכתיים: תרבות,מפעלים,מפעלים: מפעל המים,תשלומים בלתי רגילים,סהכ הוצאות בתקציב הרגיל.1,סהכ הוצאות לעלות עבודה,הוצאות לעלות עבודה: לחינוך,הוצאות לעלות עבודה: לרווחה,הוצאות תפעול,הוצאות לפירעון מלוות,הוצאות מימון,העברות והוצאות חד-פעמיות (כולל כיסוי גירעון מצטבר),"הוצאות כלליות, השתתפויות והעברות",סהכ הוצאות בתקציב בלתי רגיל,הוצאות לעבודות שבוצעו במשך השנה,הוצאות להעברת מלוות,הוצאות אחרות,עודף/גירעון בתקציב הרגיל השנה,עודף/גירעון בתקציב הרגיל השנה ללא קבלת מלוות לאיזון,עודף/גירעון מצטבר בתקציב הרגיל לסוף שנה,עומס מלוות לסוף השנה (כולל הפרשי הצמדה),סהכ חיוב ארנונה - חיוב באלפי ₪,למגורים,"למשרדים, שירותים ומסחר",לתעשייה,למלאכה,לבנקים וחברות ביטוח,לבתי מלון,לחניונים,לקרקע תפוסה,לקרקע תפוסה לעריכת אירועים,לקרקע תפוסה במפעל עתיר שטח,לאדמה חקלאית,למבנה חקלאי,למגורים שאינם בשימוש,לאדמת בניין,למערכת סולרית על גג נכס,למערכת סולרית שאינה על גג נכס,לקרקע תפוסה למערכת סולרית,ליתר סוגי הנכסים,סהכ חיוב ארנונה - שטחים באלפי מר,למגורים.1,"למשרדים, שירותים ומסחר.1",לתעשייה.1,למלאכה.1,לבנקים וחברות ביטוח.1,לבתי מלון.1,לחניונים.1,לקרקע תפוסה.1,לקרקע תפוסה לעריכת אירועים.1,לקרקע תפוסה במפעל עתיר שטח.1,לאדמה חקלאית.1,למבנה חקלאי.1,למגורים שאינם בשימוש.1,לאדמת בניין.1,למערכת סולרית על גג נכס.1,למערכת סולרית שאינה על גג נכס.1,לקרקע תפוסה למערכת סולרית.1,ליתר סוגי הנכסים.1,ארנונה והכנסות עצמיות,סהכ  אוכלוסייה בסוף השנה,ארנונה לא למגורים לנפש,ארנונה למגורים והכנסות עצמיות לנפש,הכנסות מהמדינה לנפש,אשכול
קריית מוצקין,8200.0,חיפה,עירייה,48001.19093307284,7.0,376620.0,292262.0,6088.640600761249,166262.0,22598,88854,55436,29551,2928,8466.0,2268,6082.0,292262.0,188411.0,115508.0,93790.0,108750.16,0.8624355127385559,88266.0,125671.16,0.70235684941557,27874.0,5524.0,21718.0,1480.0,703.0,70720.0,103851.0,54737,28848.0,16553,84.0,0,0,84358.0,9316,29084.0,17000,28958,391058.0,291902.0,6081.140786839925,30810,65905.0,144938.0,84995.0,38627.0,17240.0,816.0,544,49433,291902.0,103796.0,46108.0,5713.0,65847.0,11014,1157,2599.0,107489.0,99156.0,90378,0,8778.0,360.0,360.0,-5230.0,83263.0,145655.53,121201.16,18025.15,440.98,94.18,4391.85,577.97,0.0,924.24,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2297.723,2132.29,116.13,3.299,0.709,2.99,3.615,0.0,38.69,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,161169.0,48001.19093307284,0.4524471076203297,3.925131779807254,2.1635088209539948,7.0
קריית מלאכי,1034.0,הדרום,עירייה,25704.56148789284,4.0,337495.0,255858.0,9953.797504793545,128559.0,13506,99303,60527,35523,2241,882.0,290,13608.0,255858.0,117648.0,68716.0,24202.0,32028.0,0.7556513051080305,22404.0,38079.0,0.5883557866540613,10774.0,1798.0,44514.0,6715.0,1002.0,41215.0,138210.0,52314,34363.0,29152,14483.0,1750,0,81637.0,0,31612.0,10000,40025,330897.0,255779.0,9950.724120326853,22934,39917.0,149784.0,82709.0,48636.0,14719.0,4804.0,215,38340,255779.0,82214.0,34628.0,9470.0,82897.0,6909,1135,2155.0,78719.0,75118.0,65221,0,9897.0,79.0,79.0,-20002.0,36468.0,84074.0,36688.0,21177.0,12358.0,2057.0,2356.0,0.0,0.0,6435.0,0.0,0.0,39.0,0.0,0,0.0,0.0,0.0,0.0,2964.0,2329.085,837.785,126.16,192.16,26.84,2.28,0.0,0.0,481.68,0.0,0.0,635.7,0.0,0,0.0,0.0,0.0,0.0,26.480000000000018,71336.0,25704.56148789284,1.7317548879784095,4.576930832117624,5.376866672675922,4.0
קריית שמונה,2800.0,הצפון,עירייה,22492.474876377717,5.0,242427.0,204988.0,9113.625829378369,109990.0,10574,76272,45990,27207,2934,1187.0,3,6965.0,204988.0,98396.0,61961.0,28961.0,38492.0,0.7523901070352281,25507.0,42860.0,0.5951236584227718,11332.0,3454.0,33000.0,5738.0,173.0,30524.0,106592.0,39448,27034.0,29979,3349.0,1400,0,37439.0,0,30894.0,1904,4641,249205.0,209295.0,9305.112094170125,20994,38297.0,105981.0,61619.0,35778.0,6049.0,51.0,0,43972,209295.0,88965.0,31656.0,8187.0,53985.0,3179,777,3909.0,57080.0,39910.0,34464,1904,3542.0,-4307.0,-4307.0,-30996.0,21515.0,78375.264,43257.0,17807.464,7380.6,2586.0,3324.0,300.6,137.0,3501.7,0.0,0.0,80.9,0.0,0,0.0,0.0,0.0,0.0,0.0,3036.463,1119.27,166.005,192.018,49.85,2.54,5.7,5.88,343.2,0.0,0.0,1152.0,0.0,0,0.0,0.0,0.0,0.0,0.0,61942.0,22492.474876377717,1.4671573573549972,4.374618646494009,4.73900718288436,5.0
ראש העין,2640.0,המרכז,עירייה,73678.33023477733,7.0,776120.0,572151.0,7765.526148283091,303757.0,18223,212631,168387,41080,3164,6052.0,57,31488.0,572151.0,371827.0,266429.0,151098.0,169799.0,0.8898638979028145,142881.0,179690.0,0.7951527630919918,25595.0,8217.0,115331.0,12503.0,1472.0,91423.0,200324.0,150941,39532.0,0,282.0,0,0,203969.0,0,121756.0,0,82213,707472.0,558508.0,7580.356371002223,58693,105723.0,328212.0,239986.0,58878.0,23173.0,7314.0,501,58566,558508.0,222244.0,143115.0,12418.0,169760.0,10505,10907,13636.0,131456.0,148964.0,128757,0,20207.0,13643.0,13643.0,38211.0,47314.0,291932.0,169644.0,78531.0,22363.0,5677.0,2766.0,0.0,587.0,12271.0,0.0,0.0,50.0,43.0,0,0.0,0.0,0.0,0.0,0.0,4685.292,3269.803,645.573,145.348,46.285,1.897,0.0,14.479,360.524,0.0,0.0,200.487,0.896,0,0.0,0.0,0.0,0.0,0.0,248279.0,73678.33023477733,1.565331348206395,5.046626312175731,2.7188998361073597,7.0
ראשון לציון,8300.0,המרכז,עירייה,260453.25699794033,7.0,3280492.0,2292394.0,8801.556280857445,1355881.0,81863,713015,537636,172196,1761,29101.0,0,112534.0,2292394.0,1557898.0,1141878.0,483815.0,575000.0,0.8414173913043477,455392.0,585800.0,0.7773847729600546,99511.0,28423.0,658063.0,7609.0,6798.0,401613.0,734496.0,529415,165466.0,0,1443.0,0,0,988098.0,0,31318.0,124000,832780,2993888.0,2291099.0,8796.584179471858,204654,549690.0,1150763.0,817061.0,260262.0,57348.0,29128.0,0,356864,2291099.0,1071739.0,518285.0,77868.0,438903.0,62327,9131,80689.0,628310.0,702789.0,605291,0,97498.0,1295.0,1295.0,61983.0,624991.0,1195426.0,561337.0,404814.0,64659.0,46214.0,19351.0,60.0,5107.0,48312.0,147.0,0.0,0.0,520.0,0,0.0,0.0,0.0,0.0,44905.0,15937.24,9389.0,1557.0,501.0,327.0,16.76,0.79,666.0,2971.0,2.49,0.0,0.0,17.2,0,0.0,0.0,0.0,0.0,488.9999999999982,871412.0,260453.25699794033,2.5266069143654595,5.9814878798475535,2.820068401009892,7.0
רהט,1161.0,הדרום,עירייה,79063.76325660352,1.0,580738.0,464004.0,5868.731526148873,130090.0,6246,321126,259783,60389,906,1211.0,14,5331.0,464004.0,82118.0,35149.0,16535.0,50754.599,0.32578328517579264,14538.0,56047.599,0.25938666882055017,30628.0,1997.0,18614.0,1980.0,1369.0,43620.0,381886.0,256797,59020.0,47336,14749.0,0,0,116734.0,621,90174.0,0,25939,562378.0,464300.0,5872.475339848195,26869,39991.0,355119.0,272375.0,78673.0,2918.0,1861.0,0,40460,464300.0,206985.0,171803.0,10314.0,91417.0,2118,2926,4944.0,155910.0,98078.0,85921,0,12157.0,-296.0,-296.0,8345.0,5814.0,74155.72,51890.599,10838.954,5167.233,3160.394,767.088,0.0,0.0,2219.266,0.0,0.0,38.299,70.897,0,0.0,2.99,0.0,0.0,0.0,2197.592,1523.119,150.502,139.208,39.097,0.867,0.0,0.0,244.909,0.0,0.0,52.35,1.5,0,0.0,46.04,0.0,0.0,0.0,61507.0,79063.76325660352,0.23543023040261535,1.0386300451381738,4.8301014810107,1.0
רחובות,8400.0,המרכז,עירייה,150748.37528089684,7.0,1523360.0,1219392.0,8088.922999852217,652381.0,44927,442562,330118,107966,2993,54613.0,6463,24909.0,1219392.0,786160.0,524322.0,280685.0,298916.41,0.9390083334668714,264396.0,347246.36,0.7614075493836711,50952.0,16289.0,243637.0,11718.0,3158.0,246962.0,433232.0,312884,103631.0,0,1584.0,0,0,303968.0,556,75708.0,0,227704,1539575.0,1218883.0,8085.546512383935,71554,210655.0,717977.0,491099.0,149884.0,58865.0,41133.0,4103,177564,1218883.0,542823.0,301185.0,33961.0,342359.0,20043,5023,1307.0,307328.0,320692.0,310683,0,10009.0,509.0,509.0,-151087.0,111653.0,638628.0,332059.0,206098.0,53269.0,7730.0,13058.0,626.0,0.0,25441.0,0.0,0.0,219.0,128.0,0,0.0,0.0,0.0,0.0,0.0,13231.22,4979.54,1256.72,347.18,60.8,8.85,5.44,0.0,963.85,0.0,0.0,5606.18,2.66,0,0.0,0.0,0.0,0.0,0.0,526234.0,150748.37528089684,1.6161832560120082,5.215047913684705,2.873875086167513,7.0
רמלה,8500.0,המרכז,עירייה,79132.05829656248,5.0,797269.0,661522.0,8359.721890726261,365670.0,29680,243596,157989,72725,10226,8548.0,33,14028.0,661522.0,381173.0,237473.0,85104.0,104262.0,0.8162513667491512,73860.0,115395.0,0.6400623943845054,25724.0,11244.0,152369.0,15441.0,1742.0,126517.0,280349.0,136682,70942.0,36906,22388.0,0,0,135747.0,0,48820.0,10512,76415,819380.0,661902.0,8364.523990004102,49527,111184.0,384939.0,235530.0,101406.0,37619.0,10893.0,0,105359,661902.0,265253.0,132630.0,21455.0,177607.0,16196,2067,6836.0,193943.0,157478.0,143182,0,14296.0,-380.0,-380.0,-75079.0,100316.0,277166.0,107105.0,91685.0,49202.0,0.0,6467.0,175.0,1314.0,17740.0,0.0,2398.0,26.0,263.0,0,0.0,0.0,0.0,0.0,791.0,5013.81072,2494.58,579.0,342.52,0.0,4.0,1.0,91.0,820.88072,0.0,418.0,241.0,5.0,0,0.0,0.0,0.0,0.0,16.830000000000837,217560.0,79132.05829656248,1.9255028022772782,4.816922600085562,3.542799290640699,5.0
רמת גן,8600.0,תל אביב,עירייה,172486.0834709422,8.0,2291576.0,1696476.0,9835.436957357759,1020508.0,60994,441979,324819,112628,3322,83334.0,286,89661.0,1696476.0,1260339.0,806510.0,373903.0,401991.1,0.9301275575504035,354751.0,448815.1,0.7904168108425942,78617.0,19152.0,432607.0,4529.0,5490.0,443810.0,436137.0,316019,107137.0,0,32.0,0,0,595100.0,651,15977.0,50000,528472,2351504.0,1694396.0,9823.378013481568,137959,389847.0,865081.0,584853.0,187159.0,76082.0,18816.0,0,282693,1694396.0,676374.0,342609.0,30945.0,342368.0,53615,9123,8437.0,604479.0,657108.0,561707,0,95401.0,2080.0,2080.0,68249.0,411233.0,982544.55,437409.1,435475.86,19917.67,3493.55,54037.07,4567.42,19858.08,7346.81,0.0,0.0,402.06,36.93,0,0.0,0.0,0.0,0.0,0.0,11634.509,6065.72,1517.749,129.42,15.25,84.1,60.35,687.01,554.66,0.0,0.0,2495.03,25.22,0,0.0,0.0,0.0,0.0,0.0,808580.0,172486.0834709422,2.5080690064649707,7.306902531718292,2.5285344256394673,8.0
רמת השרון,2650.0,תל אביב,עירייה,48180.50503624798,9.0,878232.0,500112.0,10379.965914092167,306889.0,31867,141400,105940,30400,4697,16216.0,3,3740.0,500112.0,365262.0,266631.0,154574.0,165657.64,0.9330930948913675,149473.0,179230.0,0.8339731071807175,20845.0,5101.0,112057.0,4436.0,1231.0,92964.0,134850.0,100041,29260.0,0,1479.0,0,0,378120.0,0,6871.0,13638,357611,701908.0,499971.0,10377.03941923924,45235,117812.0,284437.0,187059.0,45920.0,45974.0,409.0,0,52078,499971.0,225931.0,118905.0,11423.0,120125.0,12911,2364,10066.0,128574.0,201937.0,184045,13300,4592.0,141.0,141.0,-8894.0,49501.0,282329.35,173780.2,74347.37,5047.37,10316.91,5199.74,103.29,3086.2,9819.55,0.0,122.4,370.88,135.44,0,0.0,0.0,0.0,0.0,0.0,4776.71806,2565.42887,333.01533,50.5002,70.56989,3.64546,0.76439,119.44306,606.54996,0.0,1020.0,3.00038,3.80052,0,0.0,0.0,0.0,0.0,0.0,248104.0,48180.50503624798,2.3257747073364086,7.581116049431193,2.798849864660973,9.0
רעננה,8700.0,המרכז,עירייה,80260.44965083181,8.0,1181687.0,913278.0,11378.929522238665,470506.0,49960,368878,261587,57677,46279,16832.0,7,7102.0,913278.0,655821.0,370158.0,194896.0,205651.0,0.9477026613048319,190112.0,236109.0,0.8051874346170623,36480.0,4784.0,175262.0,70659.0,2042.0,212962.0,257457.0,186842,55635.0,0,423.0,0,0,268409.0,0,33912.0,15000,219497,1191335.0,912742.0,11372.251264113625,76525,153039.0,571282.0,382687.0,88176.0,90067.0,8965.0,0,102931,912742.0,463495.0,262493.0,20702.0,214760.0,35555,3680,12530.0,182722.0,278593.0,247362,0,31231.0,536.0,536.0,-1600.0,249263.0,424183.0,230179.0,116905.0,39938.0,8579.0,8890.0,1537.0,12675.0,4979.0,0.0,0.0,318.0,183.0,0,0.0,0.0,0.0,0.0,0.0,9341.66,4294.66,478.05,360.28,55.21,6.49,11.86,630.69,328.22,0.0,0.0,3160.18,16.02,0,0.0,0.0,0.0,0.0,0.0,475775.0,80260.44965083181,2.1836658125199477,8.171160301905973,3.2077692203326915,8.0
שדרות,1031.0,הדרום,עירייה,33002.318323581116,5.0,566267.0,343715.0,10414.874392457625,178862.0,24367,107687,68772,31753,6331,27782.0,25502,5017.0,343715.0,118276.0,52442.0,24099.0,47633.35,0.5059270448120907,22660.0,55227.35,0.41030395266113623,31457.0,1439.0,28343.0,6112.0,217.0,59505.0,225439.0,62991,31437.0,29634,46885.0,0,0,222552.0,0,178884.0,8000,35668,534026.0,343686.0,10413.995666311308,33279,75017.0,171331.0,99233.0,49011.0,17287.0,28826.0,20781,35233,343686.0,96989.0,39691.0,11387.0,166903.0,6367,1543,9165.0,62719.0,190340.0,178380,0,11960.0,29.0,29.0,-23441.0,18529.0,102299.9,52166.35,13638.55,28878.81,0.0,1629.83,0.0,0.0,5820.05,0.0,0.0,0.0,166.31,0,0.0,0.0,0.0,0.0,0.0,1855.31839,1193.467,133.0787,276.31604,0.0,1.53585,0.0,0.0,247.4946,0.0,0.0,0.0,3.4262,0,0.0,0.0,0.0,0.0,0.0,88494.0,33002.318323581116,0.8588184539674627,3.5838694373021776,6.831004955155447,5.0
שפרעם,8800.0,הצפון,עירייה,43543.4977975592,3.0,297332.0,258302.0,5932.045266572015,121101.0,9082,125558,97276,26689,1517,889.0,74,1672.0,258302.0,97770.0,57502.0,35949.0,103307.1,0.3479818908864928,30547.0,80915.1,0.3775191527910118,27741.0,5402.0,21553.0,866.0,1110.0,38292.0,160532.0,97072,23064.0,26040,7744.0,952,0,39030.0,0,25249.0,10000,3781,286636.0,258245.0,5930.736230714009,19391,42969.0,150854.0,107936.0,34994.0,7265.0,1518.0,0,43513,258245.0,123980.0,74997.0,12273.0,60238.0,3033,863,1282.0,67897.0,28391.0,27623,0,768.0,57.0,57.0,-23288.0,23295.0,95205.4,69700.1,18614.9,586.8,2112.2,1411.5,1.0,16.7,2153.7,47.3,478.6,60.3,22.3,0,0.0,0.0,0.0,0.0,0.0,9132.125,1981.8,200.0,9.8,34.0,1.7,0.025,0.6,106.1,1.8,23.8,6771.8,0.7,0,0.0,0.0,0.0,0.0,0.0,70815.0,43543.4977975592,0.49497631311575846,2.2453409796004133,3.686704286971602,3.0
תל אביב -יפו,5000.0,תל אביב,עירייה,474529.6019792447,8.0,9902526.0,6603071.0,13914.982273937907,4520041.0,345741,1182608,786779,366002,14307,483307.0,10864,71374.0,6603071.0,5441893.0,3621685.0,1042969.0,1181944.0,0.882418287160813,1008132.0,1240815.0,0.8124756712322143,193074.0,34837.0,2578716.0,76616.0,13146.0,1730446.0,1161178.0,690068,352915.0,0,1676.0,0,0,3299455.0,0,152753.0,510000,2636702,9445585.0,6599605.0,13907.678198521866,926758,1600176.0,2738139.0,1532382.0,569288.0,565468.0,38504.0,8680,1296028,6599605.0,2553535.0,702782.0,110584.0,1432255.0,168799,57544,157064.0,2230408.0,2845980.0,2651511,0,194469.0,3466.0,3466.0,-322370.0,2056086.0,4257399.404,1183001.734,2444072.152,139114.086,0.0,244025.668,69912.344,70848.957,102402.699,0.0,0.0,478.075,0.0,0,0.0,2.208,0.0,0.0,3541.481000000611,33738.7,18424.852,8592.162,1031.863,0.0,290.888,628.935,1288.866,2724.188,0.0,0.0,682.964,0.0,0,0.0,7.541,0.0,0.0,66.4409999999989,2828340.0,474529.6019792447,5.434257397735093,11.4679737097582,2.447008564179708,8.0
אבו גוש,472.0,ירושלים,מועצה מקומית,7942.315668410005,3.0,81204.0,64093.0,8069.812719094678,29228.0,2239,30565,21154,7500,1746,259.0,30,1802.0,64093.0,18224.0,9380.0,7726.0,11688.754,0.6609772093757812,6710.0,10916.754,0.6146515713370476,3217.0,1016.0,1654.0,951.0,140.0,7753.0,45869.0,20639,7259.0,12442,3520.0,0,0,17111.0,0,8896.0,1000,7215,94107.0,63963.0,8053.4446967914255,9211,10657.0,39610.0,25664.0,11015.0,2795.0,222.0,0,4263,63963.0,29133.0,18075.0,2270.0,13363.0,4038,105,707.0,16617.0,30144.0,28137,0,2007.0,130.0,130.0,615.0,28727.0,12622.332,10612.754,1715.819,53.448,35.492,0.0,0.0,12.65,135.786,24.024,0.0,24.463,1.177,0,0.0,0.0,0.0,0.0,6.71900000000096,325.099,286.964,21.12,1.297,0.695,0.0,0.0,0.843,10.462,3.003,0.0,0.535,0.107,0,0.0,0.0,0.0,0.0,0.07299999999992224,15554.0,7942.315668410005,0.20825160684290947,2.294544911188139,5.7752678079065385,3.0
אבו סנאן,473.0,הצפון,מועצה מקומית,14686.962578266915,3.0,114388.0,99681.0,6787.039829971604,44670.0,3029,50899,37462,11585,1852,1029.0,0,54.0,99681.0,23004.0,8685.0,6952.0,10081.6273829717,0.689571210670038,6594.0,15471.1051044231,0.42621389716464486,9068.0,358.0,1733.0,732.0,49.0,13538.0,76677.0,37215,11536.0,15589,10887.0,0,0,14707.0,0,13581.0,0,1126,122756.0,106237.0,7233.422120732069,10473,12204.0,65335.0,46057.0,15906.0,2942.0,2427.0,0,15798,106237.0,50125.0,30585.0,3751.0,20753.0,2306,478,3314.0,29261.0,16519.0,15042,0,1477.0,-6556.0,-6556.0,-15701.0,14866.0,22011.0,18608.31,2606.76,27.98,541.98,0.0,0.0,0.0,163.04,0.0,0.0,62.93,0.0,0,0.0,0.0,0.0,0.0,0.0,575.33,502.382,35.83,0.769,11.045,0.0,0.0,0.0,22.24,0.0,0.0,3.064,0.0,0,0.0,0.0,0.0,0.0,0.0,20913.0,14686.962578266915,0.11799580687734663,1.5662870983303416,5.220752731641262,3.0
אבן יהודה,182.0,המרכז,מועצה מקומית,14365.08393841712,9.0,187151.0,91990.0,6403.721718185541,58802.0,5852,26539,18616,7152,771,0.0,0,797.0,91990.0,66301.0,52677.0,37590.0,42918.18,0.8758526107118242,36448.0,41129.18,0.8861834833565853,3839.0,1142.0,15087.0,733.0,211.0,12680.0,25689.0,17688,6922.0,0,30.0,0,0,95161.0,0,23419.0,0,71742,135493.0,91404.0,6362.928361006971,8645,27629.0,45479.0,32203.0,10151.0,1975.0,0.0,0,9651,91404.0,27774.0,13415.0,1824.0,37794.0,0,342,137.0,25357.0,44089.0,39289,0,4800.0,586.0,586.0,7618.0,0.0,58451.0,40178.18,8867.0,6960.77,599.19,470.43,0.0,0.0,599.63,272.44,0.0,181.93,321.43,0,0.0,0.0,0.0,0.0,0.0,3163.35,811.48,58.54,47.37,3.47,0.39,0.0,0.0,99.89,7.12,0.0,2109.65,25.44,0,0.0,0.0,0.0,0.0,0.0,50072.0,14365.08393841712,1.0502549142544326,4.615427259891505,1.788294458294036,9.0
אורנית,3760.0,אזור יהודה והשומרון,מועצה מקומית,9295.200373182619,8.0,71421.0,65621.0,7059.664920115302,28824.0,7759,21530,16955,4043,521,7508.0,4882,0.0,65621.0,40559.0,22002.0,20705.0,24379.0,0.8492965256983469,19342.0,22080.0,0.8759963768115943,1875.0,1363.0,1297.0,1392.0,225.0,16940.0,25062.0,14691,3923.0,4026,765.0,0,0,5800.0,0,1162.0,2300,2338,76872.0,72981.0,7851.471412123175,9385,17173.0,35337.0,27739.0,4830.0,1938.0,6803.0,4561,4283,72981.0,19898.0,11168.0,1101.0,35056.0,2543,166,3040.0,12278.0,3891.0,3891,0,0.0,-7360.0,-7360.0,-19114.0,14478.0,23704.0,21410.0,1027.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0,1252.0,0.0,0.0,0.0,0.0,565.43,461.0,17.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.0,0,87.0,0.0,0.0,0.0,0.0,37899.0,9295.200373182619,0.1395343777356265,4.363434715943929,2.6962302041713735,8.0
אזור,565.0,תל אביב,מועצה מקומית,13592.855514546694,7.0,114173.0,105714.0,7777.17381655884,67189.0,12828,25525,15316,9254,955,91.0,0,81.0,105714.0,79274.0,56532.0,26337.0,28356.0,0.92879813796022,25177.0,30952.0,0.8134207805634531,4368.0,1160.0,30195.0,1547.0,250.0,20945.0,26440.0,14309,9004.0,0,2189.0,0,0,8459.0,0,1137.0,0,7322,117055.0,107799.0,7930.563220114899,14914,27400.0,52050.0,33496.0,12865.0,4260.0,517.0,0,12918,107799.0,41297.0,16941.0,3197.0,29136.0,1973,886,1418.0,33089.0,9256.0,8192,0,1064.0,-2085.0,-2085.0,-3464.0,5549.0,60001.0,29443.0,19063.0,5974.0,0.0,3703.0,0.0,807.0,1007.0,0.0,0.0,4.0,0.0,0,0.0,0.0,0.0,0.0,0.0,875.344,538.913,141.802,64.68,0.0,4.767,0.0,21.99,94.982,0.0,0.0,8.21,0.0,0,0.0,0.0,0.0,0.0,0.0,47919.0,13592.855514546694,2.2213875493406188,5.832034329737646,1.9451394868211944,7.0
אכסאל,478.0,הצפון,מועצה מקומית,15335.969968299696,3.0,104971.0,91321.0,5954.693455240562,33585.0,1652,55292,43738,9767,1226,109.0,52,683.0,91321.0,18069.0,10327.0,8262.0,20604.0,0.40099009900990107,6424.0,16480.0,0.38980582524271845,5210.0,1838.0,2065.0,280.0,85.0,7377.0,73252.0,42491,9682.0,13411,4314.0,0,0,13650.0,180,5206.0,4464,3800,115878.0,95670.0,6238.275126891564,7983,11802.0,67262.0,47617.0,13515.0,4766.0,0.0,0,8623,95670.0,52300.0,34922.0,3831.0,18845.0,557,187,352.0,23429.0,20208.0,17804,0,2404.0,-4349.0,-4349.0,7.0,6803.0,19741.0,15264.0,1920.0,498.0,1312.0,429.0,0.0,0.0,318.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,510.23,414.9,27.3,9.37,19.37,0.87,0.0,0.0,38.42,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,14166.0,15335.969968299696,0.13465075924564732,1.1782104449441169,4.776483010296444,3.0
אליכין,41.0,המרכז,מועצה מקומית,3461.706985026389,7.0,51065.0,28999.0,8377.081054357042,16283.0,933,7096,4547,1587,962,3070.0,2952,1617.0,28999.0,15604.0,7573.0,7354.0,9413.0,0.7812599596302985,6702.0,9225.0,0.7265040650406505,1367.0,652.0,219.0,779.0,45.0,7207.0,13395.0,3711,1656.0,7194,146.0,100,0,22066.0,0,1470.0,0,20596,37884.0,30933.0,8935.764966185952,5124,6000.0,13308.0,8890.0,2727.0,1268.0,2629.0,1888,3872,30933.0,10826.0,2645.0,991.0,11656.0,861,177,20.0,7293.0,6951.0,5525,0,1426.0,-1934.0,-1934.0,-12811.0,4125.0,8683.0,8409.0,159.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,113.0,0.0,0,0.0,0.0,0.0,0.0,0.0,447.8,167.8,1.7,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,277.0,0.0,0,0.0,0.0,0.0,0.0,0.0,14733.0,3461.706985026389,0.06326358670658272,4.507602771550305,3.8694782828067376,7.0
